X,Y,FID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,LONGITUDE,LATITUDE,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STA_NO,UID_,EXTRDATE,VISN,PROV,CONT,PAR_STA_NO,POD,OPER_DATE,SH_PAR_STA,CBOC,RRTP,IOC,MOC,VAMC,VCTR,HBOC,VANH,CD115,PRIM_SVC,ULID,CBSA,UA,URH,UNIQUE_ID,STA_FAX,SHAR,PHONE
-11414844.19,5315576.879,281,VETERAN AFFAIRS WELLNESS CENTER / PINE RIDGE INDIAN RESERVATION,HOSPITAL ROAD,BUILDING D,PINE RIDGE,SD,57770,N/A,SHANNON,46113,FROM THE INTERSECTION OF US HIGHWAY 18 AND HOSPITAL ROAD TAKE HOSPITAL ROAD SE APPROXIMATELY 024 MILE ON WEST SIDE OF HOSPITAL ROAD,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,114184964,-102.54129,43.02368,NAVTEQ,2006Q4,ONENTITY,YES,TGS,568HF,1140,3/31/2007 0:00,23,1,V,568,A,3/4/2004 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_SD_4600,CBOC,NW0102735977_0043326511,NONE,N/A,HR,10315533,(605) 867-1981,NO,(605) 867-2393
-13654142.61,5722310.504,282,PORTLAND VETERANS AFFAIRS MEDICAL CENTER,1601 EAST 4TH PLAIN BOULEVARD,NOT AVAILABLE,VANCOUVER,WA,98661,3753,CLARK,53011,SOUTH SIDE OF EAST 4TH PLAIN BOULEVARD AT INTERSECTING SAINT JOHNS BOULEVARD,9/24/2007 0:00,PHONE,10/9/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,21285457,-122.65725,45.63664,NAVTEQ,2006Q4,ONENTITY,YES,TGS,648A4,539,3/31/2007 0:00,20,1,V,648,A,2/1/1995 0:00,N/A,1,NO,NO,NO,NO,NO,NO,YES,CD115_WA_5303,CBOC,NW0122655321_0045639312,38900,71317,UA,10315785,(360) 690-0864,NO,(360) 696-4061
-8623663.804,4508760.588,283,HUNTER HOLMES MCGUIRE VETERANS AFAIRS MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,NOT AVAILABLE,RICHMOND,VA,23249,1,RICHMOND CITY,51760,EAST SIDE OF BROAD ROCK BOULEVARD FROM THE INTERSECTION OF EAST BELT BOULEVARD AND BROAD ROCK BOULEVARD PROCEED 5 MILES SE TO ACCESS ROAD,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,128082692,-77.46769,37.49807,NAVTEQ,2006Q4,ONENTITY,YES,TGS,652,164,3/31/2007 0:00,6,1,V,N/A,A,1/31/1984 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_VA_5104,VAMC,NW0077470026_0037498563,40060,74746,UA,10315798,(804) 675-5585,NO,(804) 675-5000
-9948979.337,5323767.22,284,MADISON VETERANS CENTER,706 SOUTH WILLIAMSON STREET,NOT AVAILABLE,MADISON,WI,53703,3546,DANE,55025,LOCATED ON THE NW SIDE OF SOUTH WILLIAMSON STREET BETWEEN SOUTH BLOUNT STREET AND SOUTH JENIFER STREET,10/4/2007 0:00,PHONE,10/4/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,88035665,-89.373202,43.0774451,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0419V,921,3/31/2007 0:00,12,1,L,607,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_WI_5502,VCTR,NW0089379171_0043075387,31540,53200,UA,10315150,(608) 264-5344,NO,(608) 264-5342
-7825172.659,5415238.738,285,PORTLAND VETERANS CENTER,475 STEVENS AVENUE,NOT AVAILABLE,PORTLAND,ME,4103,2635,CUMBERLAND,23005,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,92104417,-70.294722,43.6747016,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0115V,749,3/31/2007 0:00,1,1,L,402,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_ME_2301,VCTR,NW0070294847_0043674842,38860,71263,UA,10314968,(207) 780-3545,NO,(207) 780-3584
-9736398.962,4497272.565,286,HANSON (HOPKINS COUNTY) KENTUCKY,926 VETERANS DRIVE,NOT AVAILABLE,HANSON,KY,42413,9401,HOPKINS,21107,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,62149,OTHER OUTPATIENT CARE CENTERS,23335653,-87.46356,37.41615,NAVTEQ,2006Q4,ONENTITY,N/A,N/A,657GO,1188,3/31/2007 0:00,15,1,L,657,A,8/15/2005 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_KY_2101,CBOC,NW0087464489_0037415339,31580,N/A,RA,10314966,(270) 322-8957,NO,(270) 322-8019
-12689565.16,5921556.874,287,MISSOULA VETERANS CENTER,500 NORTH HIGGINS AVENUE,NOT AVAILABLE,MISSOULA,MT,59802,4551,MISSOULA,30063,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,126140829,-113.9923033,46.8741536,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0528V,959,3/31/2007 0:00,19,1,L,436,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_MT_3000,VCTR,NW0113992533_0046874168,33540,57736,UA,10314957,(406) 329-3006,NO,(406) 721-4918
-7575312.499,5916685.404,288,CARIBOU VETERANS CENTER,456 YORK STREET,NOT AVAILABLE,CARIBOU,ME,4736,4140,AROOSTOOK,23003,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,123080322,-68.05019,46.84423,NAVTEQ,2006Q4,ONENTITY,N/A,N/A,0119V,753,3/31/2007 0:00,1,1,L,402,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_ME_2302,VCTR,NW0068047581_0046844567,NONE,N/A,RA,10314954,(207) 493-6773,NO,(207) 496-3900
-9020148.241,4029812.844,289,COLUMBIA VETERANS CENTER,1513 PICKENS STREET,NOT AVAILABLE,COLUMBIA,SC,29201,3448,RICHLAND,45079,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,102354771,-81.0293703,34.0075276,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0324V,899,3/31/2007 0:00,7,1,L,544,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_SC_4506,VCTR,NW0081029214_0034007507,17900,18964,UA,10314946,(803) 799-6267,NO,(803) 765-9944
-12518771.29,5293207.779,290,POCATELLO VETERANS CENTER,1800 GARRETT WAY,NOT AVAILABLE,POCATELLO,ID,83201,5132,BANNOCK,16005,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,101604393,-112.4580359,42.876599,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0531V,960,3/31/2007 0:00,19,1,L,660,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_ID_1602,VCTR,NW0112461210_0042878695,38540,70426,UA,10314939,(208) 232-6258,NO,(208) 232-0316
-8053134.716,5411205.367,291,WHITE RIVER JUNCTION VETERANS AFFAIRS MEDICAL CENTER,215 NORTH MAIN STREET,NOT AVAILABLE,WHITE RIVER JUNCTION,VT,5009,1,WINDSOR,50027,ON THE NORTH SIDE OF NORTH MAIN STREET 09 MILES EAST OF THE VA CUTOFF ROAD AND NORTH MAIN STREET T-INTERSECTION,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,123121862,-72.34254,43.64849,NAVTEQ,2006Q4,ONENTITY,YES,TGS,405,5,3/31/2007 0:00,1,1,V,N/A,A,10/16/1938 0:00,N/A,0,NO,NO,NO,YES,NO,YES,NO,CD115_VT_5000,VAMC,NW0072322343_0043650389,30100,48583,RA,10315235,(802) 296-6354,NO,(802) 295-9363
-11278151.95,6142160.511,292,MINOT VETERANS CENTER,1400 20TH AVENUE SW,NOT AVAILABLE,MINOT,ND,58701,6495,WARD,38101,"LOCATED ON THE NORTH SIDE OF 20TH AVENUE SW, 19 MILES EAST OF 16TH STREET SW",9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,125736516,-101.3133627,48.2117826,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0404V,906,3/31/2007 0:00,23,1,L,437,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_ND_3800,VCTR,NW0101301198_0048418563,33500,57682,RA,10315136,(701) 852-5225,NO,(701) 852-0177
-7989398.04,5198608.733,293,WORCESTER VETERAN CENTER,691 GRAFTON STREET,NOT AVAILABLE,WORCESTER,MA,1604,3145,WORCESTER,25027,LOCATED ON THE NORTH SIDE OF GRAFTON STREET BETWEEN RENFREW STREET AND RUDOLPH STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40015526,-71.7699837,42.250709,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0126V,760,3/31/2007 0:00,1,1,L,523,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_MA_2502,VCTR,NW0071768274_0042296910,49340,97291,UA,10315078,(508) 856-7456,NO,(508) 626-1000
-12786146.39,4758316.076,294,WILLIAM BEE RIRIE RURAL HEALTH CLINIC,6 STEPTOE CIRCLE,NOT AVAILABLE,ELY,NV,89301,2500,WHITE PINE,32033,LOCATED ON THE EAST SIDE OF STEPTOE CIRCLE BETWEEN AVENUE H AND AVENUE I,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,134764420,-114.8599073,39.2553606,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,660GC,711,3/31/2007 0:00,19,1,C,660,A,10/1/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_NV_3204,CBOC,NW0114860406_0039255833,NONE,27361,HR,10315839,(775) 289-6423,NO,(775) 289-4040
-10683819.11,5048180.869,295,NEBRASKA WESTERN IOWA VETERANS AFFAIRS MEDICAL CENTER,4101 WOOLWORTH AVENUE,NOT AVAILABLE,OMAHA,NE,68105,1850,DOUGLAS,31055,LOCATED ON THE NE CORNER OF CENTER STREET AND SOUTH 42ND STREET,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,42285184,-95.97438,41.24253,NAVTEQ,2006Q4,ONENTITY,YES,TGS,636,365,3/31/2007 0:00,23,1,V,N/A,A,6/1/1950 0:00,N/A,0,NO,NO,NO,YES,NO,YES,NO,CD115_NE_3102,VAMC,NW0095974890_0041244963,36540,65269,UA,10315747,(402) 449-0684,NO,(402) 346-8800
-7820406.325,5413863.292,296,DEPARTMENT OF VETERANS AFFAIRS OUTPATIENT CLINIC,73 WASHINGTON AVENUE,PORTLAND MENTAL HEALTH CLINIC,PORTLAND,ME,4101,2617,CUMBERLAND,23005,"NE SIDE OF WASHINGTON AVENUE, 05 MILES SE OF MARION STREET",9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,92105053,-70.2519053,43.6657643,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,402HC,4,3/31/2007 0:00,1,1,L,402,A,12/10/1992 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_ME_2301,CBOC,NW0070252124_0043665754,38860,71263,UA,10315234,(207) 771-3577,NO,(207) 771-3500
-8354404.965,4785693.989,297,VINELAND VETERANS AFFAIRS OUTPATIENT CLINIC,1051 WEST SHERMAN AVENUE,BUILDING 3 UNIT B,VINELAND,NJ,8360,6915,CUMBERLAND,34011,ON THE SOUTH SIDE OF WEST SHERMAN AVENUE 34 MILES EAST OF THE COLLEGE DRIVE AND WEST SHERMAN AVENUE INTERSECTION,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,18636730,-75.0488967,39.4455414,NAVTEQ,2006Q4,ONENTITY,YES,TGS,460HG,101,3/31/2007 0:00,4,1,L,460,A,10/15/1989 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_NJ_3402,CBOC,NW0075048802_0039446828,47220,90730,UA,10315266,(609) 794-5712,NO,(856) 692-2881
-9973930.711,4487364.768,298,CAPE GIRARDEAU VETERANS AFFAIRS COMMUNITY BASED OUTPATIENT CLINIC,2420 VETERANS MEMORIAL DRIVE,NOT AVAILABLE,CAPE GIRARDEAU,MO,63701,9620,CAPE GIRARDEAU,29031,"SW SIDE OF VETERANS MEMORIAL DRIVE, 14 MILES SE OF NORTH KINGS HIGHWAY",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,111535209,-89.597344,37.3454264,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,657GH,380,3/31/2007 0:00,15,1,L,657,A,9/4/1997 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MO_2908,CBOC,NW0089598455_0037346491,16020,13537,RA,10315821,(573) 339-5940,NO,(573) 339-0909
-8907611.995,4477362.385,299,SALEM VETERANS AFFAIRS MEDICAL CENTER,1970 ROANOKE BOULEVARD,NOT AVAILABLE,SALEM,VA,24153,6404,SALEM CITY,51775,SE SIDE OF ROANOKE BOULEVARD 9 MILES EAST FROM THE INTERSECTION OF REAVIS LANE AND ROANOKE BOULEVARD TO ACCESS ROAD,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,90895186,-80.01844,37.27396,NAVTEQ,2006Q4,ONENTITY,YES,TGS,658,165,3/31/2007 0:00,6,1,V,N/A,A,4/23/1935 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_VA_5109,VAMC,NW0080024298_0037276011,40220,75421,UA,10315826,(540) 983-1096,NO,(540) 982-2463
-9803592.553,5548066.534,300,GREEN BAY VETERANS AFFAIRS CLINIC,141 SIEGLER STREET,NOT AVAILABLE,GREEN BAY,WI,54303,2635,BROWN,55009,"LOCATED ON THE SE SIDE OF SIEGLER STREET, 06 MILES SOUTH OF SHAWANO AVENUE",9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,103075659,-88.0671703,44.5315108,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,695GD,1169,3/31/2007 0:00,12,1,L,695,A,12/1/2003 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_WI_5508,CBOC,NW0088067103_0044531777,24580,34813,UA,10315959,(920) 497-3176,NO,(920) 497-3126
-9368365.917,3709859.792,301,ALBANY VETERANS AFFAIRS COMMUNITY-BASED OUTPATIENT CLINIC,417 WEST 4TH AVENUE,NOT AVAILABLE,ALBANY,GA,31701,1915,DOUGHERTY,13095,"NORTH SIDE OF WEST 4TH AVENUE, 08 MILES WEST OF NORTH JEFFERSON STREET",9/24/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,707609905,-84.1574629,31.5919017,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,557GB,205,3/31/2007 0:00,7,1,C,557,A,9/15/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_GA_1302,CBOC,NW0084157812_0031591737,10500,901,UA,10314983,(229) 446-0404,NO,(229) 446-9000
-12479114.18,5880050.3,302,VETERANS AFFAIRS MONTANA HEALTH CARE SYSTEM-DEPARTMENT OF DEFENSE (DOD),3687 VETERANS DRIVE,NOT AVAILABLE,FORT HARRISON,MT,59636,N/A,LEWIS AND CLARK,30049,NOT AVAILABLE,9/26/2007 0:00,ALT REF,9/26/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,N/A,-112.10179,46.61866,TGS,2006Q4,ONENTITY,N/A,TGS,436,513,3/31/2007 0:00,19,1,V,N/A,A,5/15/1922 0:00,N/A,0,NO,NO,NO,YES,NO,YES,NO,CD115_MT_3000,VAMC,NW0112096915_0046624495,25740,N/A,RA,10315240,(406) 447-7916,NO,(406) 442-6410
-12083400.34,5746061.809,303,BILLINGS VETERANS CENTER,1234 AVENUE C,NOT AVAILABLE,BILLINGS,MT,59102,3238,YELLOWSTONE,30111,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,98986288,-108.5470321,45.7856252,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0509V,942,3/31/2007 0:00,19,1,L,436,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_MT_3000,VCTR,NW0108546952_0045785763,13740,7705,UA,10314938,(406) 657-6603,NO,(406) 657-6071
-9537760.218,4606993.453,304,NEWBURG,3430 NEWBURG ROAD,NEWBURG COMMUNITY-BASED OUTPATIENT CLINIC (CBOC),LOUISVILLE,KY,40218,2497,JEFFERSON,21111,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,62149,OTHER OUTPATIENT CARE CENTERS,38683793,-85.6791578,38.1948866,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,603GE,1177,3/31/2007 0:00,9,1,L,603,A,10/1/2004 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_KY_2103,CBOC,NW0085681095_0038196833,31140,51715,UA,10314933,(502) 473-8802,NO,(502) 287-6223
-8752231.181,4273586.285,305,RALEIGH VETERANS CENTER,1649 OLD LOUISBURG ROAD,NOT AVAILABLE,RALEIGH,NC,27604,1376,WAKE,37183,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,17106881,-78.6226304,35.8032773,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0328V,902,3/31/2007 0:00,6,1,L,558,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_NC_3704,VCTR,NW0078622434_0035803207,39580,73261,UA,10314929,(919) 856-4617,NO,(919) 856-4616
-10765481.59,4984444.483,306,LINCOLN VETERANS CENTER,920 L STREET,NOT AVAILABLE,LINCOLN,NE,68508,2228,LANCASTER,31109,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,37360454,-96.7079665,40.810595,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0427V,929,3/31/2007 0:00,23,1,L,636,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_NE_3101,VCTR,NW0096708086_0040810437,30700,49933,UA,10315156,(402) 476-2431,NO,(402) 476-9736
-10765904.81,5394694.328,307,SIOUX FALLS VETERANS CENTER,601 SOUTH CLIFF AVENUE,SUITE C,SIOUX FALLS,SD,57104,5241,MINNEHAHA,46099,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,114206559,-96.7117684,43.5410707,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0425V,927,3/31/2007 0:00,23,1,L,438,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_SD_4600,VCTR,NW0096711588_0043541255,43620,82252,UA,10315155,(605) 330-4554,NO,(605) 332-0856
-13095080.41,4042115.864,308,LOMA LINDA VETERANS AFFAIRS MEDICAL CLINIC,1238 EAST ARROW HIGHWAY,SUITE 100,UPLAND,CA,91786,4951,SAN BERNARDINO,6071,"SOUTH SIDE OF EAST ARROW HIGHWAY, 03 MILES EAST OF NORTH 12TH STREET",9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,135267694,-117.6351088,34.0990952,NAVTEQ,2006Q4,ONENTITY,YES,TGS,605GE,1126,3/31/2007 0:00,22,1,C,605,A,11/2/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0631,CBOC,NW0117634733_0034099662,40140,51445,UA,10315016,(909) 946-6598,NO,(909) 946-5348
-8649127.425,4813116.661,309,HAGERSTOWN DEPARTMENT OF VETERANS AFFAIRS,1101 OPAL COURT,2ND FLOOR,HAGERSTOWN,MD,21740,5941,WASHINGTON,24043,LOCATED ON SOUTH SIDE OF INTERSECTION OF OPAL COURT AND EASTERN BOULEVARD N,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,99123156,-77.6964336,39.6355139,NAVTEQ,2006Q4,ONENTITY,YES,TGS,613GB,154,3/31/2007 0:00,5,1,L,613,A,5/15/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MD_2406,CBOC,NW0077696525_0039636200,25180,36190,UA,10315665,(301) 665-1682,NO,(301) 665-1462
-13576660.77,4617715.477,310,FAIRFIELD OUTPATIENT CLINIC-DEPARTMENT OF DEFENSE (DOD),103 BODIN CIRCLE,TRAVIS AIR FORCE BASE BUILDING 778,FAIRFIELD,CA,94535,1801,SOLANO,6095,NOT AVAILABLE,9/24/2007 0:00,ALT REF,9/24/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,24539470,-121.9612188,38.2705444,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,612GD,1016,3/31/2007 0:00,21,1,V,612,A,10/8/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0603,CBOC,NW0121960524_0038268142,46700,28657,UA,10314903,(707) 437-1953,NO,(707) 437-1800
-9321992.298,5314297.451,311,FLINT VETERANS AFFAIRS OUTPATIENT CLINIC,3267 BEECHER ROAD,SUITE G,FLINT,MI,48532,4967,GENESEE,26049,LOCATED ON THE SW SIDE OF BEECHER ROAD ABOUT42 MILES NW OF THE SOUTH BALLENGER HIGHWAY AND BEECHER ROAD INTERSECTION,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,16906038,-83.7408816,43.015277,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,506GB,853,3/31/2007 0:00,11,1,L,506,A,11/20/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MI_2605,CBOC,NW0083741651_0043015653,22420,29872,UA,10315303,(810) 720-3296,NO,(810) 720-2913
-10433404.95,3827022.949,312,SHREVEPORT VETERANS CENTER,2800 YOUREE DRIVE,BUILDING 1 SUITE 105,SHREVEPORT,LA,71104,3661,CADDO,22017,LOCATED ON THE NW QUADRANT OF YOUREE DRIVE AND EAST COLUMBIA STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,117781408,-93.7248713,32.4840816,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,0704V,996,3/31/2007 0:00,16,1,L,667,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_LA_2204,VCTR,NW0093724359_0032484662,43340,81739,UA,10315211,(318) 868-1788,NO,(318) 861-1776
-10141453.91,3555660.916,313,BATON ROUGE VETERANS OUTPATIENT CLINIC,7968 ESSEN PARK,NOT AVAILABLE,BATON ROUGE,LA,70809,7439,EAST BATON ROUGE,22033,"LOCATED ON THE SOUTH SIDE OF ESSEN PARK, APPROXIMATELY 007 MILES SE OF ESSEN LANE",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,90199298,-91.1022305,30.404575,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,629BY,419,3/31/2007 0:00,16,1,L,502,A,7/15/1985 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_LA_2206,CBOC,NW0091100487_0030404098,12940,5680,UA,10315724,(225) 925-1440,NO,(225) 761-3400
-10772968.21,5926745.984,314,FARGO VETERAN ADMINISTRATION MEDICAL CENTER,2101 ELM STREET,VETERAN ADMINISTRATION MEDICAL CENTER,FARGO,ND,58102,N/A,CASS,38017,"EAST SIDE OF ELM STREET BETWEEN 21ST AVENUE N, AND 19TH AVENUE N",9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,20506255,-96.77522,46.90601,NAVTEQ,2006Q4,ONENTITY,YES,TGS,437,328,3/31/2007 0:00,23,1,V,N/A,A,6/15/1929 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_ND_3800,VAMC,NW0096776683_0046906633,22020,29089,UA,10315248,(701) 239-3705,NO,(701) 232-3241
-9909975.08,4033811.363,315,ACCESS FAMILY HEALTH SERVICES,106 WALKER STREET,NOT AVAILABLE,HOULKA,MS,38850,9453,CHICKASAW,28017,"WEST SIDE OF WALKER STREET, 02 MILES SOUTH OF 4TH AVENUE",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,99270504,-89.0228208,34.0372982,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,614GA02,264,3/31/2007 0:00,9,0,C,N/A,-,,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MS_2801,CBOC,NW0089024620_0034040353,NONE,N/A,RA,10315671,N/A,N/A,(662) 568-3316
-10118492.73,3694296.417,316,FAMILY MEDICAL GROUP,595 MAIN STREET EAST,NOT AVAILABLE,MEADVILLE,MS,39653,9233,FRANKLIN,28037,"NORTH SIDE OF MAIN STREET E, 02 MILES EAST OF WILLIAMS STREET",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,99790156,-90.8959667,31.4727369,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,586GE01,802,3/31/2007 0:00,16,0,C,N/A,-,,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MS_2803,CBOC,NW0090890231_0031470911,NONE,N/A,RA,10315042,N/A,N/A,(601) 384-3650
-9825362.137,4060616.622,317,ACCESS FAMILY HEALTH SERVICES,10103 STATE HIGHWAY 178,NOT AVAILABLE,TREMONT,MS,38876,N/A,ITAWAMBA,28057,"NE SIDE OF STATE ROUTE 178, 02 MILES SE OF STATE HIGHWAY 23 N",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,99199073,-88.2627298,34.2366043,NAVTEQ,2006Q4,ONENTITY,YES,TGS,614GA01,264,3/31/2007 0:00,9,0,C,N/A,-,,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MS_2801,CBOC,NW0088242908_0034234794,46180,N/A,RA,10315670,N/A,N/A,(662) 652-3361
